단과대학(변경 후),학부(변경 후),전공(변경 후),"전공코드
(학과코드)","전공능력 
번호",전공능력/SPC,"진단문항
번호",전공능력진단문항(MYiCap+),비고,,,,,,
자연과학대학,,수학과,15809,2,수학적문제해결,3,나는 나는 3차원 유클리드 공간에 놓여있는 곡선과 곡면의 다양한 기하학적 성질을 설명할 수 있다.,,,,,,,
자연과학대학,,수학과,15809,3,수학적데이터응용,1,나는 빅데이터 분석을 위한 확률에 여러 가지 정의와 통계학의 기초개념들을 설명할 수 있다.,,,,,,,
자연과학대학,,수학과,15809,3,수학적데이터응용,2,나는 데이터 분석을 위해 컴퓨터 프로그램을 이용하여 수치해석의 계산을 풀이할 수 있다.,,,,,,,
자연과학대학,,수학과,15809,3,수학적데이터응용,3,"나는 확률과 통계학의 추론으로 금융, 보험계리등에서 계산되는 수학적인 내용을 분석할 수 있다.",,,,,,,
자연과학대학,,수학과,15809,4,수학교육,1,나는 교육과정 요구 분석에 의거하여 교수계획을 설계할 수 있다.,,,,,,,
자연과학대학,,수학과,15809,4,수학교육,2,나는 교육계획을 바탕으로 교육과정의 운영 계획 수립할 수 있다. ,,,,,,,
자연과학대학,,수학과,15809,4,수학교육,3,"나는 교육 준비, 진행, 결과보고 활동을 수행할 수 있다.",,,,,,,
,융합전공,제약바이오,19034,1,직업윤리,1,"나는 직업윤리의 주요 원칙(예: 정직, 책임감, 공정성)에 대해 설명하고, 이러한 원칙이 왜 중요한지 서술할 수 있다.",,,,,,,
,융합전공,제약바이오,19034,1,직업윤리,2,나는 직장에서 직업윤리를 적용한 사례를 들어 볼 수 있다.,,,,,,,
,융합전공,제약바이오,19034,1,직업윤리,3,나는 전공 분야에서 직업윤리를 어떻게 활용할 수 있는지 구체적인 방법을 제시할 수 있다.,,,,,,,
,융합전공,제약바이오,19034,2,자원관리능력,1,"나는 자원관리능력이란 무엇인지 정의하고, 이 능력이 왜 전공 분야에서 중요한지 설명할 수 있다.",,,,,,,
,융합전공,제약바이오,19034,2,자원관리능력,2,나는 자원관리능력을 실제 상황에서 어떻게 적용했는지 구체적인 사례를 통해 설명할 수 있다.,,,,,,,
,융합전공,제약바이오,19034,2,자원관리능력,3,"나는 앞으로의 직무에서 자원관리능력을 어떻게 활용할 계획인지, 구체적인 방법이나 전략을 제시할 수 있다.",,,,,,,
,융합전공,제약바이오,19034,3,의사소통능력,1,"나는 의사소통능력이란 무엇이며, 전공 분야에서 이 능력이 왜 중요한 역할을 하는지 설명할 수 있다.",,,,,,,
,융합전공,제약바이오,19034,3,의사소통능력,2,나는 최근에 팀 프로젝트나 그룹 활동에서 의사소통능력을 어떻게 적용했는지 구체적인 사례를 설명해 주실 수 있다.,,,,,,,
,융합전공,제약바이오,19034,3,의사소통능력,3,"나는 앞으로의 경력에서 의사소통능력을 어떻게 활용할 계획인지, 구체적인 전략이나 방법을 제시할 수 있다.",,,,,,,
,융합전공,제약바이오,19034,4,대인관계능력,1,"나는 대인관계능력이란 무엇인지 정의하고, 전공 분야에서 이 능력이 왜 중요한지 설명할 수 있다.",,,,,,,
,융합전공,제약바이오,19034,4,대인관계능력,2,"나는 대인관계능력을 실제 상황에서 어떻게 적용했는지, 구체적인 사례를 들어 설명해 주실 수 있다.",,,,,,,
,융합전공,제약바이오,19034,4,대인관계능력,3,"나는 앞으로의 경력에서 대인관계능력을 어떻게 활용할 계획인지, 구체적인 방법이나 전략을 제시할 수 있다.",,,,,,,
,융합전공,제약바이오,19034,5,자기개발능력,1,나는 현재 나의 전공 분야에서 요구되는 역량과 기술을 충분히 이해하고 있다.,,,,,,,
,융합전공,제약바이오,19034,5,자기개발능력,2,나는 변화하는 환경이나 상황에서 나의 역할에 맞게 행동 방식을 조정할 수 있다.,,,,,,,
,융합전공,제약바이오,19034,5,자기개발능력,3,나는 새로 배운 지식을 나의 진로개발에 효과적으로 적용할 수 있다.,,,,,,,
,융합전공,제약바이오,19034,6,문제해결능력,1,나는 문제 해결에 필요한 정보를 수집하고 분석하는 자신의 전략을 갖고 있다.,,,,,,,
,융합전공,제약바이오,19034,6,문제해결능력,2,나는 여러 대안 중에서 가장 적절한 해결책을 유연하게 선택하고 조정할 수 있다.,,,,,,,
,융합전공,제약바이오,19034,6,문제해결능력,3,"나는 문제를 해결한 후, 그 결과를 평가하고 더 나은 방법을 찾아낼 수 있다.",,,,,,,
,융합전공,제약바이오,19034,7,정보능력,1,"나는 업무와 관련된 정보의 특성을 파악하고, 정보의 수집, 분석, 관리, 활용 과정을 이해할 수 있다.",,,,,,,
,융합전공,제약바이오,19034,7,정보능력,2,"나는 컴퓨터와 소프트웨어를 활용하여 업무 관련 정보를 수집, 분석, 조직, 관리할 수 있다. ",,,,,,,
,융합전공,제약바이오,19034,7,정보능력,3,"나는 분석된 정보를 바탕으로 의미 있는 정보를 추출하고, 이를 업무 수행에 적절히 활용할 수 있다. ",,,,,,,
,융합전공,제약바이오,19034,8,수리능력,1,나는 직장생활에서 요구되는 사칙연산과 기초 통계의 개념을 이해할 수 있다. ,,,,,,,
,융합전공,제약바이오,19034,8,수리능력,2,"나는 업무 상황에서 필요한 계산을 수행하고, 도표나 그래프를 해석할 수 있다. ",,,,,,,
,융합전공,제약바이오,19034,8,수리능력,3,나는 수리적 분석을 통해 합리적인 의사결정을 위한 객관적 판단 근거를 제시할 수 있다. ,,,,,,,
,융합전공,제약바이오,19034,9,기술능력,1,나는 업무 수행에 필요한 기술의 특성과 원리를 이해할 수 있다. ,,,,,,,
,융합전공,제약바이오,19034,9,기술능력,2,나는 주어진 상황에 적합한 기술을 선택하고 적용할 수 있다.,,,,,,,
,융합전공,제약바이오,19034,9,기술능력,3,나는 선택한 기술을 실제 업무 현장에 효과적으로 적용하여 문제를 해결할 수 있다. ,,,,,,,
,융합전공,제약바이오,19034,10,조직이해능력,1,"나는 조직의 체제, 경영 방식, 업무 프로세스를 이해할 수 있다. ",,,,,,,
,융합전공,제약바이오,19034,10,조직이해능력,2,나는 조직의 목표와 전략을 파악하고 이에 맞춰 자신의 역할을 수행할 수 있다. ,,,,,,,
,융합전공,제약바이오,19034,10,조직이해능력,3,나는 조직 내 다양한 부서의 기능을 이해하고 협력하여 조직의 성과를 높이는 데 기여할 수 있다. ,,,,,,,
,융합전공,융합예술학융합전공,19036,1,문화콘텐츠 제작 기술,1,나는 문화와 미학의 흐름을 파악할 수 있다.,,,,,,,
,융합전공,융합예술학융합전공,19036,1,문화콘텐츠 제작 기술,2,나는 문화와 미학 이론에 기초하여 문화콘텐츠를 기획할 수 있다.,,,,,,,
,융합전공,융합예술학융합전공,19036,1,문화콘텐츠 제작 기술,3,나는 문화와 미학 이론에 기초하여 문화콘텐츠를 제작할 수 있다.,,,,,,,
,융합전공,융합예술학융합전공,19036,2,문화예술평론,1,"나는 영화, 음악, 공간디자인과 관련된 미학 이론을 이해할 수 있다.",,,,,,,
,융합전공,융합예술학융합전공,19036,2,문화예술평론,2,"나는 미학 이론을 적용하여 영화, 음악, 공간디자인과 관련된 문화, 예술 현상을 이해할 수 있다.",,,,,,,
,융합전공,융합예술학융합전공,19036,2,문화예술평론,3,"나는 미학 이론에 기초하여 영화, 음악, 공간디자인과 관련된 문화, 예술 현상을 논평할 수 있다.",,,,,,,
,융합전공,융합예술학융합전공,19036,3,큐레이팅,1,"나는 음악, 공간디자인의 예술적 가치를 평가할 미학 이론을 이해할 수 있다.",,,,,,,
,융합전공,융합예술학융합전공,19036,3,큐레이팅,2,"나는 미학이론을 적용하여 음악, 공간디자인의 예술적 가치를 분석할 수 있다.",,,,,,,
,융합전공,융합예술학융합전공,19036,3,큐레이팅,3,"나는 미학이론에 기초하여 음악, 공간디자인의 예술적 가치를 해설할 수 있다.",,,,,,,
,융합전공,융합예술학융합전공,19036,4,영화 및 영상음악 제작 기술,1,나는 영화 및 영상음악에 적용될 미학이론을 이해할 수 있다.,,,,,,,
,융합전공,융합예술학융합전공,19036,4,영화 및 영상음악 제작 기술,2,나는 미학이론을 적용하여 영화 및 영상음악을 분석할 수 있다.,,,,,,,
,융합전공,융합예술학융합전공,19036,4,영화 및 영상음악 제작 기술,3,나는 미학적으로 영화와 영상음악을 제작할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,1,문서표현및컴퓨터표현능력,1,"나는 건축설계에 대한 이해를 기초로 시각커뮤니케이션(문서, 스케치, 도면, 모형 등)에 대하여 설명할 수 있다.",,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,1,문서표현및컴퓨터표현능력,2,"나는 건축설계에 대한 이해를 기초로 상황과 소통 상대에 따라 구두 또는 시각커뮤니케이션(문서, 스케치, 도면, 모형 등)등을 적절하게 활용할 수 있다.",,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,1,문서표현및컴퓨터표현능력,3,"나는 WBS 및 Calandar, Network 공정표 작성, Resource 입력, Report 출력 등을 통해 MS 프로젝트를 수행할 수 있다.",,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,2,건축과학기술및예술,1,나는 한국의 건축 및 문화예술에 대한 이해를 바탕으로 관련 기술을 설명할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,2,건축과학기술및예술,2,나는 서양의 건축 및 문화예술에 대한 이해를 바탕으로 관련 기술을 설명할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,2,건축과학기술및예술,3,나는 근현대 건축 및 문화예술에 대한 이해를 바탕으로 관련 기술을 설명할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,3,세계사/한국건축사와전통,1,나는 건축역사와 문화의 다양성에 대한 이해를 바탕으로 한·중·일 건축의 조형성을 설명할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,3,세계사/한국건축사와전통,2,나는 우리나라 건축의 사상과 전통에 대한 이해를 기반으로 근대 한국건축의 형성과정과 건축특성을 설명할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,3,세계사/한국건축사와전통,3,나는 근현대 건축역사와 문화의 다양성에 대한 이해를 바탕으로 자신의 설계 프로젝트에 적용할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,4,도시공간과행태,1,나는 이용자 및 공간 이용행태 특성에 맞는 공간 구성 및 설계를 계획할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,4,도시공간과행태,2,나는 서구 및 한국의 주거 계획과 주요 변화 여건을 주제로 절차에 의거한 분석을 수행할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,4,도시공간과행태,3,나는 도시 주거 환경의 지속가능성 개념을 기초로 주거지를 답사하고 분석 보고서를 작성할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,5,형태및프로그램작성,1,"나는 공간 특성에 대한 이해를 바탕으로 인간, 문화, 자연, 미래와 공간 디자인의 상호관계를 설명할 수 있다.",,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,5,형태및프로그램작성,2,나는 디자인 원리를 기초로 구성방식을 계획하여 프로젝트를 설계 할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,5,형태및프로그램작성,3,나는 합리적인 조사 및 분석을 바탕으로 설계 및 건축문제에 대한 적정한 대안을 제시할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,6,구조의이해,1,"나는 건축의 구조와 디자인, 트러스의 구조디자인을 이해하고 설명할 수 있다.",,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,6,구조의이해,2,"나는 철근 콘크리트, 강구조, 초고층건물, 대공간 구조 시스템을 이해하고 기초 설계를 수행할 수 있다.",,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,6,구조의이해,3,나는 구조의 기초이론과 역학원리를 바탕으로 구조시스템을 적용한 도면을 작성하고 모형을 제작할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,7,실내건축통합설계,1,나는 건축시스템 요소 및 원리를 반영한 설계안을 작성할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,7,실내건축통합설계,2,나는 공간 계획 및 배치 등의 설계 개념을 기반으로 대지조성과 외부공간 계획 등의 대지 계획을 수행할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,7,실내건축통합설계,3,나는 프로젝트에서 요구하는 도면을 포함한 종합적인 설계 전 과정을 창의적으로 수행할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,8,건축공간디자인실무설계,1,나는 무장애 설계 개념의 기초를 이해하고 기준에 의거한 도면 또는 모형을 설계할 수 있다.,,,,,,,
건축대학,공간디자인학과,공간디자인학과,18040,8,건축공간디자인실무설계,2,나는 건축 리모델링의 개념 이해를 바탕으로 기초적 설계에 기반한 대안을 제시할 수 있다.,,,,,,,
